Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,CPU_speed,CPU_core,Resolution_X,Resolution_Y,Pixel_Count,SSD,HDD,GPU_brand,Company_match,avg_brand_spec_rating
lenovo,notebook,17.3,1600x900,AMD A8-Series 7410 2.2GHz,4,128GB SSD,amd radeon r5,windows 10,2.6,26053.92,2.2,amd_a8,1600.0,900.0,1440000.0,128.0,0.0,amd,lenovo,68.06611570247934
dell,2 in 1 convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.62,46300.8528,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
hp,notebook,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,4,256GB SSD,amd radeon r5,windows 10,1.91,26053.3872,3.0,amd_a9,1920.0,1080.0,2073600.0,256.0,0.0,amd,hp,69.42537313432835
lenovo,netbook,11.6,IPS Panel 1366x768,Intel Celeron Quad Core N3450 1.1GHz,4,128GB SSD,intel hd graphics 500,windows 10,1.59,29463.84,1.1,other,1366.0,768.0,1049088.0,128.0,0.0,intel,lenovo,68.06611570247934
dell,notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.60GHz,4,500GB HDD,intel hd graphics 400,windows 10,1.8,16463.52,1.6,other,1366.0,768.0,1049088.0,0.0,500.0,intel,dell,68.87931034482759
asus,notebook,14,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,intel hd graphics 500,windows 10,1.5,15238.08,1.1,other,1366.0,768.0,1049088.0,0.0,0.0,intel,asus,69.58407079646018
acer,notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,nvidia geforce gtx 1050,linux,2.4,45074.88,2.8,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,acer,68.36734693877551
hp,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,3.35,63456.48,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,hp,69.42537313432835
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,128GB SSD,intel hd graphics 520,no os,1.85,21498.48,2.0,i3,1920.0,1080.0,2073600.0,128.0,0.0,intel,lenovo,68.06611570247934
asus,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,2.3,88178.4,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,asus,69.58407079646018
lenovo,notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,nvidia geforce 940mx,windows 10,1.5,58554.72,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,lenovo,68.06611570247934
asus,ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,intel hd graphics 620,windows 10,1.1,93181.392,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,asus,69.58407079646018
lenovo,ultrabook,14,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,8,512GB SSD,intel hd graphics 620,windows 10,1.13,121584.96,2.7,i7,2560.0,1440.0,3686400.0,512.0,0.0,intel,lenovo,68.06611570247934
lenovo,notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,128GB SSD,intel hd graphics 620,windows 10,1.5,29250.72,2.4,i3,1920.0,1080.0,2073600.0,128.0,0.0,intel,lenovo,68.06611570247934
dell,workstation,15.6,Full HD 1920x1080,Intel Core i5 6440HQ 2.6GHz,8,500GB HDD,amd firepro w5130m,windows 10,2.23,72940.32,2.6,i5,1920.0,1080.0,2073600.0,0.0,500.0,amd,dell,68.87931034482759
dell,workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,8,256GB SSD,nvidia quadro m1200,windows 10,2.0,113752.8,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,dell,68.87931034482759
lenovo,2 in 1 convertible,14,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,16,512GB SSD,intel hd graphics 620,windows 10,1.42,133679.52,2.7,i7,2560.0,1440.0,3686400.0,512.0,0.0,intel,lenovo,68.06611570247934
asus,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,nvidia geforce gtx 1050,windows 10,3.0,55357.92,2.8,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,asus,69.58407079646018
asus,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1050 ti,windows 10,3.0,84768.48,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,asus,69.58407079646018
acer,notebook,15.6,IPS Panel 1366x768,Intel Core i5 8250U 1.6GHz,12,1TB HDD,nvidia geforce mx130,windows 10,2.2,36975.7872,1.6,i5,1366.0,768.0,1049088.0,0.0,1024.0,nvidia,acer,68.36734693877551
msi,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,nvidia geforce gtx 1050 ti,windows 10,2.7,71874.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,msi,72.27118644067797
dell,notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,amd radeon r7 m445,linux,2.33,41498.1936,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,amd,dell,68.87931034482759
hp,ultrabook,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,4,256GB SSD,amd radeon 520,windows 10,1.91,26586.72,3.0,amd_a9,1920.0,1080.0,2073600.0,256.0,0.0,amd,hp,69.42537313432835
lenovo,notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,amd radeon rx 550,windows 10,2.1,65510.9568,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,amd,lenovo,68.06611570247934
lenovo,notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.9,49976.64,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
dell,workstation,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,nvidia quadro m1200,windows 10,1.78,144495.36,2.8,i7,3840.0,2160.0,8294400.0,256.0,0.0,nvidia,dell,68.87931034482759
lenovo,ultrabook,14,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,16,1TB SSD,intel hd graphics 620,windows 10,1.13,139860.0,2.7,i7,2560.0,1440.0,3686400.0,1024.0,0.0,intel,lenovo,68.06611570247934
lenovo,notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,intel hd graphics 500,windows 10,2.2,16303.68,1.1,other,1366.0,768.0,1049088.0,0.0,1024.0,intel,lenovo,68.06611570247934
asus,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,2.9,81465.12,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,asus,69.58407079646018
lenovo,notebook,25.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD +  1TB HDD,amd radeon rx 550,windows 10,2.1,60978.96,1.6,i5,1920.0,1080.0,2073600.0,256.0,1024.0,amd,lenovo,68.06611570247934
acer,notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,nvidia geforce gtx 1050,linux,2.5,46833.12,2.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,acer,68.36734693877551
msi,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1070,windows 10,2.8,119826.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,msi,72.27118644067797
asus,ultrabook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,intel hd graphics 620,windows 10,1.1,99793.44,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,asus,69.58407079646018
dell,ultrabook,14,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,512GB SSD,intel hd graphics,windows 10,1.36,89510.4,2.8,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,dell,68.87931034482759
lenovo,notebook,35.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500GB HDD,intel hd graphics 520,windows 10,2.2,21791.52,2.0,i3,1920.0,1080.0,2073600.0,0.0,500.0,intel,lenovo,68.06611570247934
lenovo,notebook,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,2,32GB Flash Storage,intel hd graphics 500,windows 10,1.15,16221.096,1.1,other,1366.0,768.0,1049088.0,0.0,0.0,intel,lenovo,68.06611570247934
lenovo,workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,512GB SSD,nvidia quadro m1200,windows 10,2.67,102564.0,2.8,i7,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,lenovo,68.06611570247934
lenovo,ultrabook,14,IPS Panel Full HD 2560x1440,Intel Core i7 7700HQ 2.8GHz,8,512GB SSD,nvidia geforce gt 940mx,windows 10,1.7,103523.04,2.8,i7,2560.0,1440.0,3686400.0,512.0,0.0,nvidia,lenovo,68.06611570247934
hp,notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,amd radeon 520,windows 10,2.1,24988.32,2.0,i3,1920.0,1080.0,2073600.0,0.0,1024.0,amd,hp,69.42537313432835
acer,2 in 1 convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.6,42038.4528,2.5,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,acer,68.36734693877551
asus,2 in 1 convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.27,49443.84,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,asus,69.58407079646018
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,amd radeon r5 m430,linux,2.3,31909.392,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,amd,dell,68.87931034482759
dell,notebook,13.3,1366x768,Intel Core i3 6006U 2GHz,4,128GB SSD,intel hd graphics 520,windows 10,1.65,36709.92,2.0,i3,1366.0,768.0,1049088.0,128.0,0.0,intel,dell,68.87931034482759
hp,ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.43,79920.0,2.5,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
dell,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1TB HDD,intel hd graphics 620,windows 10,2.14,28768.536,2.5,i5,1366.0,768.0,1049088.0,0.0,1024.0,intel,dell,68.87931034482759
lenovo,ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,amd radeon rx 550,windows 10,1.75,64755.4464,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,amd,lenovo,68.06611570247934
lenovo,2 in 1 convertible,15.6,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,nvidia geforce gtx 1050,windows 10,2.0,101178.72,2.8,i7,3840.0,2160.0,8294400.0,512.0,0.0,nvidia,lenovo,68.06611570247934
hp,notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,256GB SSD,intel hd graphics 630,windows 10,2.31,76030.56,2.9,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
asus,notebook,35.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,1TB HDD,nvidia geforce 940mx,linux,2.3,31808.16,2.4,i3,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,asus,69.58407079646018
dell,gaming,27.3,IPS Panel 2560x1440,Intel Core i7 7820HK 2.9GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1070,windows 10,4.42,149130.72,2.9,i7,2560.0,1440.0,3686400.0,256.0,1024.0,nvidia,dell,68.87931034482759
dell,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1050 ti,windows 10,2.62,61751.52,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,dell,68.87931034482759
dell,notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD +  2TB HDD,amd radeon 530,windows 10,2.02,60867.072,1.8,i7,1920.0,1080.0,2073600.0,256.0,2048.0,amd,dell,68.87931034482759
dell,ultrabook,14,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,intel hd graphics 620,linux,1.6,58554.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
hp,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,256GB SSD +  1TB HDD,nvidia geforce gtx 1070,windows 10,3.35,106506.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,hp,69.42537313432835
samsung,netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,intel hd graphics 400,chrome os,1.15,14332.32,1.6,other,1366.0,768.0,1049088.0,0.0,0.0,intel,samsung,71.0952380952381
lenovo,notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.4,53812.8,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
lenovo,notebook,14,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,128GB SSD,intel hd graphics 620,windows 10,1.7,31914.72,2.7,i3,1920.0,1080.0,2073600.0,128.0,0.0,intel,lenovo,68.06611570247934
lenovo,workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,16,512GB SSD,nvidia geforce 940mx,windows 10,2.3,130269.6,2.8,i7,3840.0,2160.0,8294400.0,512.0,0.0,nvidia,lenovo,68.06611570247934
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,16,512GB SSD,nvidia quadro m2200m,windows 10,2.5,130482.72,2.9,i7,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,lenovo,68.06611570247934
asus,gaming,17.3,Full HD 1920x1080,AMD Ryzen 1600 3.2GHz,8,256GB SSD +  1TB HDD,amd radeon rx 580,windows 10,3.2,90309.6,3.2,other,1920.0,1080.0,2073600.0,256.0,1024.0,amd,asus,69.58407079646018
hp,notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,500GB HDD,intel hd graphics 400,windows 10,2.1,18488.16,1.6,other,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
lenovo,ultrabook,24,2560x1440,Intel Core i7 7500U 2.7GHz,24,512GB SSD,intel hd graphics 620,windows 10,1.32,126912.96,2.7,i7,2560.0,1440.0,3686400.0,512.0,0.0,intel,lenovo,68.06611570247934
asus,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,intel hd graphics 620,linux,2.0,29783.52,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,asus,69.58407079646018
lenovo,notebook,17.3,1600x900,AMD A6-Series 9220 2.5GHz,8,1TB HDD,amd radeon r4,windows 10,2.8,27652.32,2.5,amd_a6,1600.0,900.0,1440000.0,0.0,1024.0,amd,lenovo,68.06611570247934
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256GB SSD,amd radeon 530,windows 10,2.2,39906.72,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,amd,dell,68.87931034482759
lenovo,ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.36,76137.12,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
lenovo,notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4,128GB SSD,intel hd graphics 505,windows 10,2.2,18594.72,1.1,other,1920.0,1080.0,2073600.0,128.0,0.0,intel,lenovo,68.06611570247934
hp,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,2.2,58554.72,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,hp,69.42537313432835
dell,notebook,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,nvidia geforce 930mx,windows 10,1.64,62817.12,2.8,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,dell,68.87931034482759
acer,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,intel hd graphics 620,linux,2.4,23539.104,2.5,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,acer,68.36734693877551
dell,workstation,15.6,Full HD 1920x1080,Intel Xeon E3-1505M V6 3GHz,8,64GB Flash Storage +  1TB HDD,nvidia quadro m620,windows 10,2.23,106187.04,3.0,other,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,dell,68.87931034482759
msi,gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,nvidia geforce gtx 1050,windows 10,2.2,54757.9872,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,msi,72.27118644067797
hp,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,intel hd graphics 620,windows 10,1.91,31381.92,2.5,i5,1366.0,768.0,1049088.0,128.0,0.0,intel,hp,69.42537313432835
dell,workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,256GB SSD,nvidia quadro m620,windows 10,2.17,105228.0,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,dell,68.87931034482759
hp,workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,512GB SSD,intel hd graphics 620,windows 10,2.31,81731.52,2.9,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,hp,69.42537313432835
lenovo,notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.65,71661.6,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
dell,notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,amd radeon 530,windows 10,2.36,52161.12,1.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,amd,dell,68.87931034482759
dell,2 in 1 convertible,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,intel hd graphics 405,windows 10,1.47,25521.12,1.6,other,1366.0,768.0,1049088.0,0.0,500.0,intel,dell,68.87931034482759
dell,notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.7GHz,8,1TB HDD,nvidia geforce gtx 1060,windows 10,4.42,109010.88,2.7,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,dell,68.87931034482759
hp,notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,8,256GB SSD,intel hd graphics 520,windows 10,2.5,34093.872,2.0,i3,1600.0,900.0,1440000.0,256.0,0.0,intel,hp,69.42537313432835
acer,notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,nvidia geforce 940mx,windows 10,2.23,28984.32,2.0,i3,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,acer,68.36734693877551
acer,netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128GB SSD,intel hd graphics 400,windows 10,1.4,23176.8,1.6,other,1366.0,768.0,1049088.0,128.0,0.0,intel,acer,68.36734693877551
asus,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,intel hd graphics 620,windows 10,2.37,39906.72,2.5,i5,1920.0,1080.0,2073600.0,0.0,1024.0,intel,asus,69.58407079646018
lenovo,notebook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,amd radeon r7 m460,no os,1.5,42570.72,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,amd,lenovo,68.06611570247934
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,256GB SSD,nvidia quadro m2200m,windows 10,2.67,111355.2,2.9,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,lenovo,68.06611570247934
asus,notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,500GB HDD,intel hd graphics 500,windows 10,2.0,16197.12,1.1,other,1366.0,768.0,1049088.0,0.0,500.0,intel,asus,69.58407079646018
acer,notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,nvidia geforce gtx 940mx,windows 10,2.2,24988.32,2.0,i3,1366.0,768.0,1049088.0,0.0,500.0,nvidia,acer,68.36734693877551
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,2TB HDD,amd radeon 530,windows 10,2.02,40439.52,1.6,i5,1920.0,1080.0,2073600.0,0.0,2048.0,amd,dell,68.87931034482759
hp,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1TB HDD,nvidia geforce gtx 1060,windows 10,3.78,90522.72,2.8,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,hp,69.42537313432835
lenovo,ultrabook,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,12,256GB SSD,intel hd graphics 520,windows 10,1.4,98994.24,2.6,i7,2560.0,1440.0,3686400.0,256.0,0.0,intel,lenovo,68.06611570247934
hp,2 in 1 convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8,512GB SSD,intel uhd graphics 620,windows 10,1.29,106506.72,1.8,i7,3840.0,2160.0,8294400.0,512.0,0.0,intel,hp,69.42537313432835
hp,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,500GB HDD,amd firepro w4190m,windows 10,1.9,61485.12,2.5,i5,1920.0,1080.0,2073600.0,0.0,500.0,amd,hp,69.42537313432835
dell,ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.42,98133.768,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
asus,notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,12,128GB SSD +  1TB HDD,intel hd graphics 530,windows 10,2.06,69210.72,2.6,i7,3840.0,2160.0,8294400.0,128.0,1024.0,intel,asus,69.58407079646018
dell,notebook,14,1366x768,Intel Core i3 6100U 2.3GHz,8,128GB SSD,intel hd graphics 520,windows 10,1.79,39427.2,2.3,i3,1366.0,768.0,1049088.0,128.0,0.0,intel,dell,68.87931034482759
dell,workstation,?,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,nvidia quadro m1200,windows 10,1.78,128298.24,2.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,dell,68.87931034482759
lenovo,notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,180GB SSD,intel hd graphics 620,windows 10,1.7,72673.92,2.5,i5,1920.0,1080.0,2073600.0,180.0,0.0,intel,lenovo,68.06611570247934
dell,notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,512GB SSD,nvidia geforce 940mx,windows 10,2.16,67239.36,1.8,i7,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,dell,68.87931034482759
dell,notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1TB HDD,intel hd graphics 620,windows 10,2.18,31254.048,2.4,i3,1366.0,768.0,1049088.0,0.0,1024.0,intel,dell,68.87931034482759
hp,notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,128GB SSD,intel uhd graphics 620,windows 10,1.49,38681.28,1.6,i5,1920.0,1080.0,2073600.0,128.0,0.0,intel,hp,69.42537313432835
lenovo,notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128GB SSD,intel hd graphics 520,windows 10,2.3,30103.2,2.0,i3,1366.0,768.0,1049088.0,128.0,0.0,intel,lenovo,68.06611570247934
lenovo,notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.75,55890.72,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
dell,workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,512GB SSD,nvidia quadro m620,windows 10,2.17,124568.64,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,dell,68.87931034482759
dell,notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,nvidia geforce gtx 1050,windows 10,2.06,101178.72,2.8,i7,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,dell,68.87931034482759
lenovo,ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,intel hd graphics 620,windows 10,1.36,95797.44,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,lenovo,68.06611570247934
asus,ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,intel hd graphics 620,windows 10,0.91,103896.0,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,asus,69.58407079646018
lenovo,notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,nvidia geforce 940mx,windows 10,2.3,53918.8272,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,lenovo,68.06611570247934
asus,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,1.99,71928.0,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,asus,69.58407079646018
acer,notebook,15.6,1366x768,AMD A10-Series 9620P 2.5GHz,8,1TB HDD,amd radeon rx 540,windows 10,2.2,30849.12,2.5,amd_a10,1366.0,768.0,1049088.0,0.0,1024.0,amd,acer,68.36734693877551
asus,gaming,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700HQ 2.6GHz,24,256GB SSD +  1TB HDD,nvidia geforce gtx 965m,windows 10,4.33,67612.32,2.6,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,asus,69.58407079646018
